date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:28:38	72/72	---MCZ	200	added ('OK')	text/plain	etag:W/%22658dcb7d7ffbd41:0%22	https://grandetest.com/robots.txt		(from )
10:28:38	86874/86874	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2016:11:40%20GMT	https://grandetest.com/theme/findhouse-html/index.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/index.html	(from )
10:28:38	155147/155147	---MCZ	200	added ('OK')	text/css	etag:W/%22035895782d6d51:0%22	https://grandetest.com/theme/findhouse-html/css/bootstrap.min.css	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/css/bootstrap.min.css	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:38	411641/411641	---MCZ	200	added ('OK')	text/css	etag:W/%220b2cd89b9ffd61:0%22	https://grandetest.com/theme/findhouse-html/css/style.css	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/css/style.css	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:39	68947/68947	---MCZ	200	added ('OK')	text/css	etag:W/%220c7d4fbe5fed61:0%22	https://grandetest.com/theme/findhouse-html/css/responsive.css	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/css/responsive.css	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:39	106557/106557	---MCZ	200	added ('OK')	image/x-icon	etag:W/%220a2ba10e1bbd51:0%22	https://grandetest.com/theme/findhouse-html/images/favicon.ico	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/images/favicon.ico	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:39	3479/3479	---M--	200	added ('OK')	image/png	etag:%220e8eb35c2bbd51:0%22	https://grandetest.com/theme/findhouse-html/images/header-logo.png	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/images/header-logo.png	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:39	2896/2896	---M--	200	added ('OK')	image/png	etag:%2203cd660c2bbd51:0%22	https://grandetest.com/theme/findhouse-html/images/header-logo2.png	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/images/header-logo2.png	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:41	116011/116011	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2016:18:20%20GMT	https://grandetest.com/theme/findhouse-html/index2.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/index2.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:41	85610/85610	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:39:38%20GMT	https://grandetest.com/theme/findhouse-html/index3.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/index3.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:42	95886/95886	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:39:38%20GMT	https://grandetest.com/theme/findhouse-html/index4.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/index4.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:43	73527/73527	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2014:58:36%20GMT	https://grandetest.com/theme/findhouse-html/index5.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/index5.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:44	83384/83384	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2016:16:02%20GMT	https://grandetest.com/theme/findhouse-html/index6.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/index6.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:44	55138/55138	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2014:56:54%20GMT	https://grandetest.com/theme/findhouse-html/index7.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/index7.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:45	63851/63851	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2014:56:56%20GMT	https://grandetest.com/theme/findhouse-html/index9.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/index9.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:45	77981/77981	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2014:56:54%20GMT	https://grandetest.com/theme/findhouse-html/index8.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/index8.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:45	81882/81882	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2016:10:34%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-grid-v1.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-grid-v1.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:46	86377/86377	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2016:24:30%20GMT	https://grandetest.com/theme/findhouse-html/index10.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/index10.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:46	60975/60975	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:37:50%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-grid-v2.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-grid-v2.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:47	65831/65831	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:37:54%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-grid-v3.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-grid-v3.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:48	63346/63346	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:37:54%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-grid-v4.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-grid-v4.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:48	81877/81877	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:37:54%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-grid-v5.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-grid-v5.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:49	77551/77551	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:39:36%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-list.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-list.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:49	62685/62685	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:37:54%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-full-width-grid.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-full-width-grid.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:50	75500/75500	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:42:50%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-parallax.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-parallax.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:51	73114/73114	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:42:50%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-slider.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-slider.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:52	65015/65015	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:46:08%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-half-map-v1.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-half-map-v1.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:52	61585/61585	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:42:50%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-map.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-map.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:53	61733/61733	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:46:08%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-half-map-v2.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-half-map-v2.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:53	59049/59049	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:46:08%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-half-map-v3.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-half-map-v3.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:54	57438/57438	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:46:06%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-half-map-v4.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-half-map-v4.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:55	49772/49772	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:48:00%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-agent-v1.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-agent-v1.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:55	49772/49772	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Feb%202021%2013:40:52%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-agent-v2.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-agent-v2.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:55	51987/51987	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:48:00%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-agent-v3.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-agent-v3.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:57	48176/48176	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Feb%202021%2013:45:32%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-agencies-v1.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-agencies-v1.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:57	57867/57867	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Feb%202021%2019:34:22%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-agencies-v3.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-agencies-v3.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:57	48112/48112	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Feb%202021%2013:45:34%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-agencies-v2.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-agencies-v2.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:58	46297/46297	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:46%20GMT	https://grandetest.com/theme/findhouse-html/page-add-new-property.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-add-new-property.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:59	27922/27922	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:46%20GMT	https://grandetest.com/theme/findhouse-html/page-dashboard.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-dashboard.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:28:59	33218/33218	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:48%20GMT	https://grandetest.com/theme/findhouse-html/page-my-properties.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-my-properties.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:00	35763/35763	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:48%20GMT	https://grandetest.com/theme/findhouse-html/page-message.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-message.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:00	33477/33477	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:48%20GMT	https://grandetest.com/theme/findhouse-html/page-my-review.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-my-review.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:01	30483/30483	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:48%20GMT	https://grandetest.com/theme/findhouse-html/page-my-favorites.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-my-favorites.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:01	34993/34993	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:48%20GMT	https://grandetest.com/theme/findhouse-html/page-my-profile.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-my-profile.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:01	88611/88611	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:55:46%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-single-v1.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-single-v1.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:02	88573/88573	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:54:16%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-single-v2.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-single-v2.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:02	87629/87629	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:54:28%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-single-v3.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-single-v3.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:03	88694/88694	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:54:44%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-single-v4.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-single-v4.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:03	89187/89187	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Feb%202021%2015:55:00%20GMT	https://grandetest.com/theme/findhouse-html/page-listing-single-v5.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-listing-single-v5.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:03	34829/34829	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:50%20GMT	https://grandetest.com/theme/findhouse-html/page-shop.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-shop.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:03	41921/41921	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:50%20GMT	https://grandetest.com/theme/findhouse-html/page-shop-single.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-shop-single.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:04	33220/33220	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:48%20GMT	https://grandetest.com/theme/findhouse-html/page-shop-cart.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-shop-cart.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:04	36943/36943	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:48%20GMT	https://grandetest.com/theme/findhouse-html/page-shop-checkout.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-shop-checkout.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:04	31692/31692	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:48%20GMT	https://grandetest.com/theme/findhouse-html/page-shop-order.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-shop-order.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:05	46827/46827	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:46%20GMT	https://grandetest.com/theme/findhouse-html/page-about.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-about.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:05	33978/33978	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:46%20GMT	https://grandetest.com/theme/findhouse-html/page-gallery.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-gallery.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:06	41228/41228	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:46%20GMT	https://grandetest.com/theme/findhouse-html/page-faq.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-faq.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:06	32018/32018	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:48%20GMT	https://grandetest.com/theme/findhouse-html/page-login.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-login.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:06	33853/33853	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:46%20GMT	https://grandetest.com/theme/findhouse-html/page-compare.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-compare.html	(from https://grandetest.com/theme/findhouse-html/index.html)
10:29:07	32412/32412	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2014:20:46%20GMT	https://grandetest.com/theme/findhouse-html/page-compare2.html	C:/Users/Mayur%20bhadani/Desktop/FindHouse/grandetest.com/theme/findhouse-html/page-compare2.html	(from https://grandetest.com/theme/findhouse-html/index.html)
